sexto		m: sixth; adj: sixth;
masajear	masajeando	masajeado	masajea	masajeá	masajead	masajeo	masajeas	masajeás	masajea	masajeamos	masajeáis	masajean	masajee	masajees	masajeés	masajee	masajeemos	masajeéis	masajeen	masajeaba	masajeabas	masajeaba	masajeábamos	masajeabais	masajeaban	masajeara	masajearas	masajeara	masajeáramos	masajearais	masajearan	masajearé	masajearás	masajeará	masajearemos	masajearéis	masajearán	masajearía	masajearías	masajearía	masajearíamos	masajearíais	masajearían	masajeé	masajeaste	masajeastes	masajeó	masajeamos	masajeasteis	masajearon	masajease	masajeases	masajease	masajeásemos	masajeaseis	masajeasen	masajeare	masajeares	masajeare	masajeáremos	masajeareis	masajearen	v: to rub or massage;
húmedo		adj: humid;
patricio		m: patrician;
benzoato		m: {organic compound} benzoate;
brevedad		f: brevity, shortness;
sentadilla		f: {weighlifting} squat;
peninsular		adj: peninsular;
nato		adj: born;
altruista		mf: altruist; adj: altruistic;
fechar	fechando	fechado	fecha	fechá	fechad	fecho	fechas	fechás	fecha	fechamos	fecháis	fechan	feche	feches	fechés	feche	fechemos	fechéis	fechen	fechaba	fechabas	fechaba	fechábamos	fechabais	fechaban	fechara	fecharas	fechara	fecháramos	fecharais	fecharan	fecharé	fecharás	fechará	fecharemos	fecharéis	fecharán	fecharía	fecharías	fecharía	fecharíamos	fecharíais	fecharían	feché	fechaste	fechastes	fechó	fechamos	fechasteis	fecharon	fechase	fechases	fechase	fechásemos	fechaseis	fechasen	fechare	fechares	fechare	fecháremos	fechareis	fecharen	v: to date (determine when something happened);
nata		f: (dairy) cream; elite; (plural) whipped cream; custard; skin (on boiled milk);
talco		m: talc;
zabullir	zabullendo	zabullido	zabulle	zabullí	zabullid	zabullo	zabulles	zabullís	zabulle	zabullimos	zabullís	zabullen	zabulla	zabullas	zabullás	zabulla	zabullamos	zabulláis	zabullan	zabullía	zabullías	zabullía	zabullíamos	zabullíais	zabullían	zabullera	zabulleras	zabullera	zabulléramos	zabullerais	zabulleran	zabulliré	zabullirás	zabullirá	zabulliremos	zabulliréis	zabullirán	zabulliría	zabullirías	zabulliría	zabulliríamos	zabulliríais	zabullirían	zabullí	zabulliste	zabullistes	zabulló	zabullimos	zabullisteis	zabulleron	zabullese	zabulleses	zabullese	zabullésemos	zabulleseis	zabullesen	zabullere	zabulleres	zabullere	zabulléremos	zabullereis	zabulleren	v: To submerge;
fortalecer	fortaleciendo	fortalecido	fortalece	fortalecé	fortaleced	fortalezco	fortaleces	fortalecés	fortalece	fortalecemos	fortalecéis	fortalecen	fortalezca	fortalezcas	fortalezcás	fortalezca	fortalezcamos	fortalezcáis	fortalezcan	fortalecía	fortalecías	fortalecía	fortalecíamos	fortalecíais	fortalecían	fortaleciera	fortalecieras	fortaleciera	fortaleciéramos	fortalecierais	fortalecieran	fortaleceré	fortalecerás	fortalecerá	fortaleceremos	fortaleceréis	fortalecerán	fortalecería	fortalecerías	fortalecería	fortaleceríamos	fortaleceríais	fortalecerían	fortalecí	fortaleciste	fortalecistes	fortaleció	fortalecimos	fortalecisteis	fortalecieron	fortaleciese	fortalecieses	fortaleciese	fortaleciésemos	fortalecieseis	fortaleciesen	fortaleciere	fortalecieres	fortaleciere	fortaleciéremos	fortaleciereis	fortalecieren	vt:  to fortify, strengthen;
rodesiano		m: Rhodesian; adj: Rhodesian;
definitivo		adj: definitive; conclusive;
historia		f: history; story; The letter H in the Spanish phonetic alphabet;
función		f: function; {theater} showing;
orificio		m: orifice;
desertificación		f: desertification;
renegado		m: renegade;
Roxana		prop: female given name; Roxana, the wife of Alexander;
Friburgo		prop: Freiburg;
razonamiento		m: reasoning;
saiga		m: saiga;
guillotinar	guillotinando	guillotinado	guillotina	guillotiná	guillotinad	guillotino	guillotinas	guillotinás	guillotina	guillotinamos	guillotináis	guillotinan	guillotine	guillotines	guillotinés	guillotine	guillotinemos	guillotinéis	guillotinen	guillotinaba	guillotinabas	guillotinaba	guillotinábamos	guillotinabais	guillotinaban	guillotinara	guillotinaras	guillotinara	guillotináramos	guillotinarais	guillotinaran	guillotinaré	guillotinarás	guillotinará	guillotinaremos	guillotinaréis	guillotinarán	guillotinaría	guillotinarías	guillotinaría	guillotinaríamos	guillotinaríais	guillotinarían	guillotiné	guillotinaste	guillotinastes	guillotinó	guillotinamos	guillotinasteis	guillotinaron	guillotinase	guillotinases	guillotinase	guillotinásemos	guillotinaseis	guillotinasen	guillotinare	guillotinares	guillotinare	guillotináremos	guillotinareis	guillotinaren	v: to guillotine;
emprendedor		m: entrepreneur; adj: enterprising, plucky;
dirimir	dirimiendo	dirimido	dirime	dirimí	dirimid	dirimo	dirimes	dirimís	dirime	dirimimos	dirimís	dirimen	dirima	dirimas	dirimás	dirima	dirimamos	dirimáis	diriman	dirimía	dirimías	dirimía	dirimíamos	dirimíais	dirimían	dirimiera	dirimieras	dirimiera	dirimiéramos	dirimierais	dirimieran	dirimiré	dirimirás	dirimirá	dirimiremos	dirimiréis	dirimirán	dirimiría	dirimirías	dirimiría	dirimiríamos	dirimiríais	dirimirían	dirimí	dirimiste	dirimistes	dirimió	dirimimos	dirimisteis	dirimieron	dirimiese	dirimieses	dirimiese	dirimiésemos	dirimieseis	dirimiesen	dirimiere	dirimieres	dirimiere	dirimiéremos	dirimiereis	dirimieren	v: to cancel, void; to resolve;
pollerudo		adj: henpecked;
vacilación		f: vacillation, perplexity, unresolve;
doscientos		num: two hundred;
sidra		f: cider;
matrona		f: matron; midwife;
criadita		f: soubrette;
sombrerera		f: hatbox;
aletear	aleteando	aleteado	aletea	aleteá	aletead	aleteo	aleteas	aleteás	aletea	aleteamos	aleteáis	aletean	aletee	aletees	aleteés	aletee	aleteemos	aleteéis	aleteen	aleteaba	aleteabas	aleteaba	aleteábamos	aleteabais	aleteaban	aleteara	aletearas	aleteara	aleteáramos	aletearais	aletearan	aletearé	aletearás	aleteará	aletearemos	aletearéis	aletearán	aletearía	aletearías	aletearía	aletearíamos	aletearíais	aletearían	aleteé	aleteaste	aleteastes	aleteó	aleteamos	aleteasteis	aletearon	aletease	aleteases	aletease	aleteásemos	aleteaseis	aleteasen	aleteare	aleteares	aleteare	aleteáremos	aleteareis	aletearen	vi:  to flap one's wings (of a bird);
genovés		m: Genovese;
balboa		m: balboa;
sombrerero		m: hatter;
medieval		adj: medieval;
aseverar	aseverando	aseverado	asevera	aseverá	aseverad	asevero	aseveras	aseverás	asevera	aseveramos	aseveráis	aseveran	asevere	aseveres	aseverés	asevere	aseveremos	aseveréis	aseveren	aseveraba	aseverabas	aseveraba	aseverábamos	aseverabais	aseveraban	aseverara	aseveraras	aseverara	aseveráramos	aseverarais	aseveraran	aseveraré	aseverarás	aseverará	aseveraremos	aseveraréis	aseverarán	aseveraría	aseverarías	aseveraría	aseveraríamos	aseveraríais	aseverarían	aseveré	aseveraste	aseverastes	aseveró	aseveramos	aseverasteis	aseveraron	aseverase	aseverases	aseverase	aseverásemos	aseveraseis	aseverasen	aseverare	aseverares	aseverare	aseveráremos	aseverareis	aseveraren	v: to assert;
barritar	barritando	barritado	barrita	barritá	barritad	barrito	barritas	barritás	barrita	barritamos	barritáis	barritan	barrite	barrites	barrités	barrite	barritemos	barritéis	barriten	barritaba	barritabas	barritaba	barritábamos	barritabais	barritaban	barritara	barritaras	barritara	barritáramos	barritarais	barritaran	barritaré	barritarás	barritará	barritaremos	barritaréis	barritarán	barritaría	barritarías	barritaría	barritaríamos	barritaríais	barritarían	barrité	barritaste	barritastes	barritó	barritamos	barritasteis	barritaron	barritase	barritases	barritase	barritásemos	barritaseis	barritasen	barritare	barritares	barritare	barritáremos	barritareis	barritaren	v: to trumpet (to make an elephant call);
esclavo		m: slave;
álbum		m: album;
telómero		m: {genetics} telomere;
esclava		f: bangle; (female) slave;
abuelito		n: diminutive form of abuelo;
neuropatía		f: {pathology} neuropathy;
remordimiento		m: remorse, prick;
pecuniario		adj: financial, monetary, pecuniary;
abuelita		f: diminutive form of abuela;
esfínter		m: {anatomy} sphincter;
blefaroplastia		f: {surgery} blepharoplasty;
utilizable		adj: usable;
arrepentimiento		m: repair made on a painting; repentance;
sucesorio		adj: successional;
súbdito		m: subject (citizen in a monarchy or person ruled over by another); adj: subject;
constitución		f: constitution;
cantina		f: cafeteria, canteen (staff restaurant); saloon, speakeasy, bar;
evangelización		f: evangelization;
conjurar	conjurando	conjurado	conjura	conjurá	conjurad	conjuro	conjuras	conjurás	conjura	conjuramos	conjuráis	conjuran	conjure	conjures	conjurés	conjure	conjuremos	conjuréis	conjuren	conjuraba	conjurabas	conjuraba	conjurábamos	conjurabais	conjuraban	conjurara	conjuraras	conjurara	conjuráramos	conjurarais	conjuraran	conjuraré	conjurarás	conjurará	conjuraremos	conjuraréis	conjurarán	conjuraría	conjurarías	conjuraría	conjuraríamos	conjuraríais	conjurarían	conjuré	conjuraste	conjurastes	conjuró	conjuramos	conjurasteis	conjuraron	conjurase	conjurases	conjurase	conjurásemos	conjuraseis	conjurasen	conjurare	conjurares	conjurare	conjuráremos	conjurareis	conjuraren	v: to avert;
purgatorio		m: purgatory;
despelote		n: A fracas or hot mess;
fisicoculturismo		m: bodybuilding;
chotear	choteando	choteado	chotea	choteá	chotead	choteo	choteas	choteás	chotea	choteamos	choteáis	chotean	chotee	chotees	choteés	chotee	choteemos	choteéis	choteen	choteaba	choteabas	choteaba	choteábamos	choteabais	choteaban	choteara	chotearas	choteara	choteáramos	chotearais	chotearan	chotearé	chotearás	choteará	chotearemos	chotearéis	chotearán	chotearía	chotearías	chotearía	chotearíamos	chotearíais	chotearían	choteé	choteaste	choteastes	choteó	choteamos	choteasteis	chotearon	chotease	choteases	chotease	choteásemos	choteaseis	choteasen	choteare	choteares	choteare	choteáremos	choteareis	chotearen	v: to mock;
infarto		m: infarct, heart attack;
peregrinar	peregrinando	peregrinado	peregrina	peregriná	peregrinad	peregrino	peregrinas	peregrinás	peregrina	peregrinamos	peregrináis	peregrinan	peregrine	peregrines	peregrinés	peregrine	peregrinemos	peregrinéis	peregrinen	peregrinaba	peregrinabas	peregrinaba	peregrinábamos	peregrinabais	peregrinaban	peregrinara	peregrinaras	peregrinara	peregrináramos	peregrinarais	peregrinaran	peregrinaré	peregrinarás	peregrinará	peregrinaremos	peregrinaréis	peregrinarán	peregrinaría	peregrinarías	peregrinaría	peregrinaríamos	peregrinaríais	peregrinarían	peregriné	peregrinaste	peregrinastes	peregrinó	peregrinamos	peregrinasteis	peregrinaron	peregrinase	peregrinases	peregrinase	peregrinásemos	peregrinaseis	peregrinasen	peregrinare	peregrinares	peregrinare	peregrináremos	peregrinareis	peregrinaren	v: To peregrinate; to travel abroad;
he		adv: here is; f: he; the Hebrew letter ה;
infiel		adj: unfaithful;
categoría		f: category;
deformar	deformando	deformado	deforma	deformá	deformad	deformo	deformas	deformás	deforma	deformamos	deformáis	deforman	deforme	deformes	deformés	deforme	deformemos	deforméis	deformen	deformaba	deformabas	deformaba	deformábamos	deformabais	deformaban	deformara	deformaras	deformara	deformáramos	deformarais	deformaran	deformaré	deformarás	deformará	deformaremos	deformaréis	deformarán	deformaría	deformarías	deformaría	deformaríamos	deformaríais	deformarían	deformé	deformaste	deformastes	deformó	deformamos	deformasteis	deformaron	deformase	deformases	deformase	deformásemos	deformaseis	deformasen	deformare	deformares	deformare	deformáremos	deformareis	deformaren	v: to deform or disfigure;
gira		f: tour;
implantación		f: implantation (the action or the result of implanting.);
magnanimidad		f: magnanimity;
hospicio		m: hospice;
tafeta		f: taffeta;
hipnosis		f: hypnosis;
folio		m: folio;
anteanoche		adv: the night before last (in the night before last night);
ordenación		f: ordination;
calalú		n: callaloo;
transferrina		f: {protein} transferrin;
bïez		m: BS;
insulto		m: insult;
catalítico		adj: catalytic;
radiografía		f: radiograph;
iodo		m: iodine;
insalvable		adj: insurmountable;
movilizar	movilizando	movilizado	moviliza	movilizá	movilizad	movilizo	movilizas	movilizás	moviliza	movilizamos	movilizáis	movilizan	movilice	movilices	movilicés	movilice	movilicemos	movilicéis	movilicen	movilizaba	movilizabas	movilizaba	movilizábamos	movilizabais	movilizaban	movilizara	movilizaras	movilizara	movilizáramos	movilizarais	movilizaran	movilizaré	movilizarás	movilizará	movilizaremos	movilizaréis	movilizarán	movilizaría	movilizarías	movilizaría	movilizaríamos	movilizaríais	movilizarían	movilicé	movilizaste	movilizastes	movilizó	movilizamos	movilizasteis	movilizaron	movilizase	movilizases	movilizase	movilizásemos	movilizaseis	movilizasen	movilizare	movilizares	movilizare	movilizáremos	movilizareis	movilizaren	v: to activate; to mobilize;
tangente		f: {trigonometry} tangent; adjf: {geometry} tangent;
cromosómico		adj: chromosomal;
colmado		m: {Dominican Republic} local general store that is often also a social gather point; {Spain} limited corner store;
instructor		m: instructor, teacher;
moderadamente		adv: moderately;
pubertad		f: puberty;
pornográfico		adj: pornographic;
manojo		m: handful, bunch;
cuidarse		vr: reflexive form of cuidar To take care of oneself;
antepasado		m: ancestor, forefather;
fitoplancton		m: phytoplankton;
pornógrafo		m: pornographer;
puridad		f: {rare} purity; secretiveness, stealth;
examen		m: exam, examination;
antipartícula		f: antiparticle;
esponja		f: sponge (all senses);
sangre		f: blood;
risible		adj: risible, laughable;
estreñir	estriñendo	estreñido	estriñe	estreñí	estreñid	estriño	estriñes	estreñís	estriñe	estreñimos	estreñís	estriñen	estriña	estriñas	estriñás	estriña	estriñamos	estriñáis	estriñan	estreñía	estreñías	estreñía	estreñíamos	estreñíais	estreñían	estriñera	estriñeras	estriñera	estriñéramos	estriñerais	estriñeran	estreñiré	estreñirás	estreñirá	estreñiremos	estreñiréis	estreñirán	estreñiría	estreñirías	estreñiría	estreñiríamos	estreñiríais	estreñirían	estreñí	estreñiste	estreñistes	estriñó	estreñimos	estreñisteis	estriñeron	estriñese	estriñeses	estriñese	estriñésemos	estriñeseis	estriñesen	estriñere	estriñeres	estriñere	estriñéremos	estriñereis	estriñeren	v: to constipate;
prohibido		adj: forbidden;
vector		m: vector;
elegir	eligiendo	elegido electo	elige	elegí	elegid	elijo	eliges	elegís	elige	elegimos	elegís	eligen	elija	elijas	elijás	elija	elijamos	elijáis	elijan	elegía	elegías	elegía	elegíamos	elegíais	elegían	eligiera	eligieras	eligiera	eligiéramos	eligierais	eligieran	elegiré	elegirás	elegirá	elegiremos	elegiréis	elegirán	elegiría	elegirías	elegiría	elegiríamos	elegiríais	elegirían	elegí	elegiste	elegistes	eligió	elegimos	elegisteis	eligieron	eligiese	eligieses	eligiese	eligiésemos	eligieseis	eligiesen	eligiere	eligieres	eligiere	eligiéremos	eligiereis	eligieren	vt:  to choose; v: to elect;
presuntamente		adv: presumably;
aseguradora		f: insurance (company);
lustro		m: lustrum;
atravesado		adj: transversal, cross, oblique;
lustre		m: luster;
conciso		adj: concise;
fosforilación		f: {chemistry} phosphorylation;
berlina		f: a sedan;
cesar	cesando	cesado	cesa	cesá	cesad	ceso	cesas	cesás	cesa	cesamos	cesáis	cesan	cese	ceses	cesés	cese	cesemos	ceséis	cesen	cesaba	cesabas	cesaba	cesábamos	cesabais	cesaban	cesara	cesaras	cesara	cesáramos	cesarais	cesaran	cesaré	cesarás	cesará	cesaremos	cesaréis	cesarán	cesaría	cesarías	cesaría	cesaríamos	cesaríais	cesarían	cesé	cesaste	cesastes	cesó	cesamos	cesasteis	cesaron	cesase	cesases	cesase	cesásemos	cesaseis	cesasen	cesare	cesares	cesare	cesáremos	cesareis	cesaren	v: to cease;
versado		adj: versed, knowledgeable, skilled;
motociclista		mf: biker, motorcyclist;
escabiosis		f: scabies;
altitud		f: altitude; height;
ahijado		m: godchild;
reiterar	reiterando	reiterado	reitera	reiterá	reiterad	reitero	reiteras	reiterás	reitera	reiteramos	reiteráis	reiteran	reitere	reiteres	reiterés	reitere	reiteremos	reiteréis	reiteren	reiteraba	reiterabas	reiteraba	reiterábamos	reiterabais	reiteraban	reiterara	reiteraras	reiterara	reiteráramos	reiterarais	reiteraran	reiteraré	reiterarás	reiterará	reiteraremos	reiteraréis	reiterarán	reiteraría	reiterarías	reiteraría	reiteraríamos	reiteraríais	reiterarían	reiteré	reiteraste	reiterastes	reiteró	reiteramos	reiterasteis	reiteraron	reiterase	reiterases	reiterase	reiterásemos	reiteraseis	reiterasen	reiterare	reiterares	reiterare	reiteráremos	reiterareis	reiteraren	v: to reiterate;
gelatinoso		adj: gelatinous;
milico		m: {derogatory,Latin America} soldier;
mamar	mamando	mamado	mama	mamá	mamad	mamo	mamas	mamás	mama	mamamos	mamáis	maman	mame	mames	mamés	mame	mamemos	maméis	mamen	mamaba	mamabas	mamaba	mamábamos	mamabais	mamaban	mamara	mamaras	mamara	mamáramos	mamarais	mamaran	mamaré	mamarás	mamará	mamaremos	mamaréis	mamarán	mamaría	mamarías	mamaría	mamaríamos	mamaríais	mamarían	mamé	mamaste	mamastes	mamó	mamamos	mamasteis	mamaron	mamase	mamases	mamase	mamásemos	mamaseis	mamasen	mamare	mamares	mamare	mamáremos	mamareis	mamaren	v: (blowjob) to blow; to bullshit or fuck around; to suck; to suckle;
ayuntamiento		m: a corporation or body of magistrates in cities and towns, corresponding to mayor and aldermen;
restar	restando	restado	resta	restá	restad	resto	restas	restás	resta	restamos	restáis	restan	reste	restes	restés	reste	restemos	restéis	resten	restaba	restabas	restaba	restábamos	restabais	restaban	restara	restaras	restara	restáramos	restarais	restaran	restaré	restarás	restará	restaremos	restaréis	restarán	restaría	restarías	restaría	restaríamos	restaríais	restarían	resté	restaste	restastes	restó	restamos	restasteis	restaron	restase	restases	restase	restásemos	restaseis	restasen	restare	restares	restare	restáremos	restareis	restaren	vi:  to remain; vt:  to subtract, to reduce, to deduct;
amaestrador		m: animal trainer;
postración		f: depression; prostration;
isobutano		m: {organic compound} methylpropane;
ramón		m: hackberry (tree or shrub);
aislar	aislando	aislado	aísla	aislá	aislad	aíslo	aíslas	aislás	aísla	aislamos	aisláis	aíslan	aísle	aísles	aislés	aísle	aislemos	aisléis	aíslen	aislaba	aislabas	aislaba	aislábamos	aislabais	aislaban	aislara	aislaras	aislara	aisláramos	aislarais	aislaran	aislaré	aislarás	aislará	aislaremos	aislaréis	aislarán	aislaría	aislarías	aislaría	aislaríamos	aislaríais	aislarían	aislé	aislaste	aislastes	aisló	aislamos	aislasteis	aislaron	aislase	aislases	aislase	aislásemos	aislaseis	aislasen	aislare	aislares	aislare	aisláremos	aislareis	aislaren	v: to isolate, to separate, to quarantine;
cronología		f: chronology;
adrenocorticotropo		adj: adrenocorticotropic;
adolescente		mf: teenager;
metanfetamina		f: {organic compound} methamphetamine;
astuto		adj: astute, shrewd, smart, clever;
manifestamente		adv: obviously; self-evidently; manifestly;
cuestionario		m: questionnaire;
aldolasa		f: {enzyme} aldolase;
reflejo		m: reflection; reflex;
servicial		adj: attentive; helpful; kind;
derretido		m: concrete; adj: extremely in love, lovesick;
desmarimbar	desmarimbando	desmarimbado	desmarimba	desmarimbá	desmarimbad	desmarimbo	desmarimbas	desmarimbás	desmarimba	desmarimbamos	desmarimbáis	desmarimban	desmarimbe	desmarimbes	desmarimbés	desmarimbe	desmarimbemos	desmarimbéis	desmarimben	desmarimbaba	desmarimbabas	desmarimbaba	desmarimbábamos	desmarimbabais	desmarimbaban	desmarimbara	desmarimbaras	desmarimbara	desmarimbáramos	desmarimbarais	desmarimbaran	desmarimbaré	desmarimbarás	desmarimbará	desmarimbaremos	desmarimbaréis	desmarimbarán	desmarimbaría	desmarimbarías	desmarimbaría	desmarimbaríamos	desmarimbaríais	desmarimbarían	desmarimbé	desmarimbaste	desmarimbastes	desmarimbó	desmarimbamos	desmarimbasteis	desmarimbaron	desmarimbase	desmarimbases	desmarimbase	desmarimbásemos	desmarimbaseis	desmarimbasen	desmarimbare	desmarimbares	desmarimbare	desmarimbáremos	desmarimbareis	desmarimbaren	v: {Nicaragua} to break, destroy, ruin; {Nicaragua} to fall from a high place;
tela		f: cloth (woven fabric);
panacea		f: panacea;
desdoblamiento		m: splitting;
yeso		m: gypsum; plaster; plaster cast;
vegetar	vegetando	vegetado	vegeta	vegetá	vegetad	vegeto	vegetas	vegetás	vegeta	vegetamos	vegetáis	vegetan	vegete	vegetes	vegetés	vegete	vegetemos	vegetéis	vegeten	vegetaba	vegetabas	vegetaba	vegetábamos	vegetabais	vegetaban	vegetara	vegetaras	vegetara	vegetáramos	vegetarais	vegetaran	vegetaré	vegetarás	vegetará	vegetaremos	vegetaréis	vegetarán	vegetaría	vegetarías	vegetaría	vegetaríamos	vegetaríais	vegetarían	vegeté	vegetaste	vegetastes	vegetó	vegetamos	vegetasteis	vegetaron	vegetase	vegetases	vegetase	vegetásemos	vegetaseis	vegetasen	vegetare	vegetares	vegetare	vegetáremos	vegetareis	vegetaren	v: to vegetate;
hácker		mf: {computing} hacker;
núcleo		m: nucleus;
cercano		adj: near, nearby, close;
óvulo		m: ovum, egg;
Muntenia		prop: Muntenia;
flexibilización		f: flexibility;
vegetal		m: vegetable; adj: vegetal;
zacate		m: {Mexico,Central America,Philippines,California,Texas} grass; forage ; {Mexico,colloquial} hay; {Mexico,colloquial} scourer;
apostasía		f: apostasy;
oler	oliendo	olido	huele	olé	oled	huelo	hueles	olés	huele	olemos	oléis	huelen	huela	huelas	olás	huela	olamos	oláis	huelan	olía	olías	olía	olíamos	olíais	olían	oliera	olieras	oliera	oliéramos	olierais	olieran	oleré	olerás	olerá	oleremos	oleréis	olerán	olería	olerías	olería	oleríamos	oleríais	olerían	olí	oliste	olistes	olió	olimos	olisteis	olieron	oliese	olieses	oliese	oliésemos	olieseis	oliesen	oliere	olieres	oliere	oliéremos	oliereis	olieren	vi:  to smell, to emit an odour; vt:  to smell, to perceive by scent;
disertar	disertando	disertado	diserta	disertá	disertad	diserto	disertas	disertás	diserta	disertamos	disertáis	disertan	diserte	disertes	disertés	diserte	disertemos	disertéis	diserten	disertaba	disertabas	disertaba	disertábamos	disertabais	disertaban	disertara	disertaras	disertara	disertáramos	disertarais	disertaran	disertaré	disertarás	disertará	disertaremos	disertaréis	disertarán	disertaría	disertarías	disertaría	disertaríamos	disertaríais	disertarían	diserté	disertaste	disertastes	disertó	disertamos	disertasteis	disertaron	disertase	disertases	disertase	disertásemos	disertaseis	disertasen	disertare	disertares	disertare	disertáremos	disertareis	disertaren	v: to lecture;
intrigado		adj: intrigued;
niñito		m: diminutive form of niño small child;
niñita		f: diminutive form of niña; girlyman, pussy, (effeminate boy) girl;
lisonjear	lisonjeando	lisonjeado	lisonjea	lisonjeá	lisonjead	lisonjeo	lisonjeas	lisonjeás	lisonjea	lisonjeamos	lisonjeáis	lisonjean	lisonjee	lisonjees	lisonjeés	lisonjee	lisonjeemos	lisonjeéis	lisonjeen	lisonjeaba	lisonjeabas	lisonjeaba	lisonjeábamos	lisonjeabais	lisonjeaban	lisonjeara	lisonjearas	lisonjeara	lisonjeáramos	lisonjearais	lisonjearan	lisonjearé	lisonjearás	lisonjeará	lisonjearemos	lisonjearéis	lisonjearán	lisonjearía	lisonjearías	lisonjearía	lisonjearíamos	lisonjearíais	lisonjearían	lisonjeé	lisonjeaste	lisonjeastes	lisonjeó	lisonjeamos	lisonjeasteis	lisonjearon	lisonjease	lisonjeases	lisonjease	lisonjeásemos	lisonjeaseis	lisonjeasen	lisonjeare	lisonjeares	lisonjeare	lisonjeáremos	lisonjeareis	lisonjearen	v: to delight; to please; to flatter; to wheedle; to fawn; to pay compliments to;
queque		m: {colloquial} biscuit; {colloquial} cake; {colloquial} cupcake;
succionar	succionando	succionado	succiona	succioná	succionad	succiono	succionas	succionás	succiona	succionamos	succionáis	succionan	succione	succiones	succionés	succione	succionemos	succionéis	succionen	succionaba	succionabas	succionaba	succionábamos	succionabais	succionaban	succionara	succionaras	succionara	succionáramos	succionarais	succionaran	succionaré	succionarás	succionará	succionaremos	succionaréis	succionarán	succionaría	succionarías	succionaría	succionaríamos	succionaríais	succionarían	succioné	succionaste	succionastes	succionó	succionamos	succionasteis	succionaron	succionase	succionases	succionase	succionásemos	succionaseis	succionasen	succionare	succionares	succionare	succionáremos	succionareis	succionaren	v: to suck up;
OA		abbr: Oaxaca (Mexican state);
ficha		f: chip; headshot; index card; leaflet, sheet (sheet of paper containing information); voucher;
solitud		f: solitude;
ajedrezado		adj: checkered;
residencial		adj: residentiary, residential;
correos		m: post office;
polis		f: polis;
polir	poliendo	polido	-	polí	polid	-	-	polís	-	polimos	polís	-	-	-	-	-	-	-	-	polía	polías	polía	políamos	políais	polían	poliera	polieras	poliera	poliéramos	polierais	polieran	poliré	polirás	polirá	poliremos	poliréis	polirán	poliría	polirías	poliría	poliríamos	poliríais	polirían	polí	poliste	polistes	polió	polimos	polisteis	polieron	poliese	polieses	poliese	poliésemos	polieseis	poliesen	poliere	polieres	poliere	poliéremos	poliereis	polieren	v: {obsolete} to polish;
ataraxia		f: ataraxia;
cariño		m: affection; caress; (used in the second person) dear, darling, honey;
irlandés		m: Irishman; the Irish language; adj: Irish (from or native to Ireland); Irish (pertaining to Ireland);
kinestesia		f: alternative form of cinestesia;
abdomen		m: abdomen;
poli-		prefix: poly-;
Tallin		prop: Tallinn (city in Estonia);
indudablemente		adv: indubitably, undoubtedly;
bautizar	bautizando	bautizado	bautiza	bautizá	bautizad	bautizo	bautizas	bautizás	bautiza	bautizamos	bautizáis	bautizan	bautice	bautices	bauticés	bautice	bauticemos	bauticéis	bauticen	bautizaba	bautizabas	bautizaba	bautizábamos	bautizabais	bautizaban	bautizara	bautizaras	bautizara	bautizáramos	bautizarais	bautizaran	bautizaré	bautizarás	bautizará	bautizaremos	bautizaréis	bautizarán	bautizaría	bautizarías	bautizaría	bautizaríamos	bautizaríais	bautizarían	bauticé	bautizaste	bautizastes	bautizó	bautizamos	bautizasteis	bautizaron	bautizase	bautizases	bautizase	bautizásemos	bautizaseis	bautizasen	bautizare	bautizares	bautizare	bautizáremos	bautizareis	bautizaren	v: to baptize;
cortado		m: A coffee or espresso with a small amount of warm milk added; adj: adjusted, proportioned; ashamed; chopped; {said of a writing style} choppy, disconnected; thickened, coagulated;
avalar	avalando	avalado	avala	avalá	avalad	avalo	avalas	avalás	avala	avalamos	avaláis	avalan	avale	avales	avalés	avale	avalemos	avaléis	avalen	avalaba	avalabas	avalaba	avalábamos	avalabais	avalaban	avalara	avalaras	avalara	avaláramos	avalarais	avalaran	avalaré	avalarás	avalará	avalaremos	avalaréis	avalarán	avalaría	avalarías	avalaría	avalaríamos	avalaríais	avalarían	avalé	avalaste	avalastes	avaló	avalamos	avalasteis	avalaron	avalase	avalases	avalase	avalásemos	avalaseis	avalasen	avalare	avalares	avalare	avaláremos	avalareis	avalaren	v: to endorse;
lenguarada		f: lick;
soporífero		adj: soporific;
soledumbre		f: {obsolete} solitude, loneliness;
vacuidad		f: vacuousness;
gorila		m: burly; gorilla; nigger;
simún		m: simoom;
maledicencia		f: gossip, slander;
depresivo		adj: depressive;
cobija		f: blanket;
americana		f: feminine form of americano;
vezo		m: {rare} custom, habit;
cerrar	cerrando	cerrado	cierra	cerrá	cerrad	cierro	cierras	cerrás	cierra	cerramos	cerráis	cierran	cierre	cierres	cerrés	cierre	cerremos	cerréis	cierren	cerraba	cerrabas	cerraba	cerrábamos	cerrabais	cerraban	cerrara	cerraras	cerrara	cerráramos	cerrarais	cerraran	cerraré	cerrarás	cerrará	cerraremos	cerraréis	cerrarán	cerraría	cerrarías	cerraría	cerraríamos	cerraríais	cerrarían	cerré	cerraste	cerrastes	cerró	cerramos	cerrasteis	cerraron	cerrase	cerrases	cerrase	cerrásemos	cerraseis	cerrasen	cerrare	cerrares	cerrare	cerráremos	cerrareis	cerraren	v: to close; to enclose; to shut;
injerto		m: {horticulture} grafting; {horticulture,surgery} graft;
